business_id,name,address,state,city,postal_code,categories,longitude,latitude,stars,is_open,N_reviews
RmwLGLDc2rBo6K6MMPZzBA,Smoke Cigar & Hookah Lounge,4453 Main St,PA,Philadelphia,19127,"Arts & Entertainment, Shopping, Local Flavor, Lounges, Bars, Tobacco Shops, Hookah Bars, Nightlife, Adult Entertainment",-75.2265066,40.0269376,3.5,1,35
RnczmQeyeJPAupC2xLQqlA,Ibis Lounge,5420 Lancaster Ave,PA,Philadelphia,19131,"Bars, Nightlife, Lounges, Caribbean, Restaurants",-75.2312813,39.9791574,3,1,16
RnhLCG4N9MPy6ZRzq787Cg,Devil's Alley Bar & Grille,1907 Chestnut St,PA,Philadelphia,19103,"Local Flavor, Nightlife, Bars, American (New), Restaurants, Breakfast & Brunch, Sports Bars, Pubs",-75.1722162,39.95214,3.5,1,849
rnuta1am6q927PookCxjbg,Pernitsky's Bar,980 N Lawrence St,PA,Philadelphia,19123,"Nightlife, Bars",-75.1445711,39.9680335,4,0,5
Ro7opPbuSZdL1igdatdTMw,Crow and the Pitcher,267 S 19th St,PA,Philadelphia,19103,"Nightlife, Bars, Beer, Wine & Spirits, Wine Bars, French, Food, Gastropubs, Restaurants, Cocktail Bars, American (New)",-75.1726396,39.9482333,3.5,0,163
rOspf7E1Y8YAbVXTZyl-tQ,Cedar Point Bar and Kitchen,2370 E Norris St,PA,Philadelphia,19125,"Southern, Bars, Cocktail Bars, Restaurants, Nightlife, Barbeque, Sandwiches, Beer, Wine & Spirits, American (Traditional), Food, American (New), Gastropubs",-75.1277643,39.9768423,4,1,334
rOZbHxErnT_BRanPVYWJ_Q,McNally's Tavern - Mayfair,3300 Brighton St,PA,Philadelphia,19149,"American (Traditional), Nightlife, Pubs, Restaurants, Bars",-75.0492389,40.0357473,5,1,9
RPbnYfEoQ6UEziyMD16l2Q,The Legendary Dobbs,304 South St,PA,Philadelphia,19147,"Nightlife, Bars, Music Venues, Arts & Entertainment, Restaurants",-75.1484222412,39.9413871765,4,0,39
RtGoar2B8lbGP2fr94OWLQ,The American Pub,1500 Market St,PA,Philadelphia,19102,"Pubs, Nightlife, Bars, American (New), Restaurants",-75.166485,39.95232,2.5,1,36
rTKDUHlkWvatEfHOxD_O2g,Adriano's Cucina Italiana,13023 Bustleton Ave,PA,Philadelphia,19116,"Italian, Bars, Restaurants, Nightlife",-75.0146487,40.1240923,3,0,28
rVfe1LHo55A2fworkm_jVw,Capofitto,233 Chestnut St,PA,Philadelphia,19106,"Bars, Gelato, Breakfast & Brunch, Italian, Food, Nightlife, Restaurants, Pizza",-75.1450225711,39.9485775068,4.5,0,210
RxLdmFo8itf7Xqtlm1WK3Q,El Cantinflas,110 W Dauphin St,PA,Philadelphia,19133,"Ethnic Food, Dive Bars, Food, Restaurants, Specialty Food, Nightlife, Bars, Puerto Rican, Spanish, Caribbean",-75.1328971,39.9848878,3,1,18
rZlmMVYGaf1q6q0KoJh31Q,Lemon Hill,747 N 25th St,PA,Philadelphia,19130,"Nightlife, Bars, American (New), Restaurants, Gastropubs",-75.178158,39.968768,4,0,126
s_RStWu76oxfAPhmqmUMMw,The Yachtsman,1444 Frankford Ave,PA,Philadelphia,19125,"Hawaiian, Dive Bars, Cocktail Bars, Bars, Restaurants, Nightlife",-75.1343445,39.9728533,3.5,0,83
s_srwvcdLZ5CIWrydX8YmA,Bonnie's Capistrano Bar,1503 S 13th St,PA,Philadelphia,19147,"Local Flavor, Dive Bars, Nightlife, Bars, Sports Bars",-75.165899,39.931276,4,1,33
s-Ff-8M5-AR-5jl59lCj1w,Xfinity Live! Philadelphia,1100 Pattison Ave,PA,Philadelphia,19148,"Restaurants, Nightlife, American (New), Food, Sports Bars, Bars, Breweries, Beer, Wine & Spirits",-75.1696318388,39.9044484999,3,1,368
S1QynCi7mchgNvMvrskLdA,Nitty's Tavern,1720 W Moyamensing Ave,PA,Philadelphia,19145,"Restaurants, Italian, Sports Bars, Nightlife, Bars",-75.1766207,39.914962,3.5,1,8
s2JiYzE7i68cXIV6YEcVTw,Local 44,4333 Spruce St,PA,Philadelphia,19104,"Breakfast & Brunch, Bars, American (New), Nightlife, Restaurants",-75.210442,39.952821,3.5,1,525
s2TjkCMtPygI4FiaS0jWLg,Ruba Club,416 Green St,PA,Philadelphia,19123,"Cultural Center, Arts & Entertainment, Nightlife, Event Planning & Services, Venues & Event Spaces, Bars, Speakeasies",-75.1459391268,39.9618711759,4,1,37
S3-EuL3U_nQmiugDnYPiFw,Fahrenheit 451 Bar & Pizzeria,1809 John F Kennedy Blvd,PA,Philadelphia,19103,"Bartenders, Bars, Event Planning & Services, Restaurants, Nightlife, Pizza",-75.1703081549,39.9543073759,3.5,1,9
S6q5t-TGc_je8ssh06zTYw,Knock,225 S 12th St,PA,Philadelphia,19107,"American (New), Bars, Nightlife, Gay Bars, Restaurants",-75.1606399648,39.9478650629,3.5,1,165
S6vez0X3gxURb9NUViVXcQ,Loft Bar,1439 S St,PA,Philadelphia,19146,"Lounges, Nightlife, Bars, Hookah Bars",-75.166676,39.944025,2,0,10
s8MTunfjxZslRLcjlTiCJg,North Star Bar,2639 Poplar St,PA,Philadelphia,19130,"Food, Arts & Entertainment, Beer, Wine & Spirits, Nightlife, American (Traditional), Restaurants, Music Venues, Bars, American (New)",-75.1805979,39.9730163,3.5,0,140
S9_8MQFIsLhX9HBIoUIh_w,5th Street Lounge,5929 N 5th St,PA,Philadelphia,19120,"Lounges, Nightlife, Bars, Cocktail Bars",-75.1291049,40.0417969,2,1,11
S9IFCU4FKCqEriV1Rr2ZcA,Race Street Cafe,208 Race St,PA,Philadelphia,19106,"Restaurants, American (New), Cafes, Nightlife, American (Traditional), Bars",-75.1434447561,39.9537127,4,1,328
s9kgpFnusx0hirEYs7L6qQ,nunu,1414 Frankford Ave,PA,Philadelphia,19125,"Restaurants, Nightlife, Bars, Japanese",-75.1346370578,39.9721728775,4,1,83
sAEf2gPg15otqUS198Ilrw,Union Jacks Pub Manayunk,4801 Umbria St,PA,Philadelphia,19127,"Restaurants, Bars, Pubs, Nightlife",-75.2324257,40.0325679,4,0,65
sb8-TzsXOV7IsErbpHZo3g,Positano Coast by Aldo Lamberti,"212 Walnut St, Fl 2",PA,Philadelphia,19106,"Breakfast & Brunch, Lounges, Seafood, Bars, Nightlife, Restaurants, Italian, Tapas Bars",-75.144724,39.9466579,3.5,1,713
sBtVDqQEll-83ywL6yml9g,Big Red Pedal Tours,218 Market St,PA,Philadelphia,19106,"Tours, Pubs, Hotels & Travel, Bike tours, Bars, Historical Tours, Nightlife",-75.1444806,39.9497522,4,1,92
SCjUeZfjafJ88fWWQjRh2w,El Rey,2013 Chestnut St,PA,Philadelphia,19103,"Restaurants, Lounges, Bars, Mexican, Nightlife, Tex-Mex, Breakfast & Brunch",-75.1740323,39.9522598,3.5,1,1001
SczLxo7EPukLqteIJ_c7OA,Three Elements,2501 N 2nd St,PA,Philadelphia,19133,"Nightlife, Bars",-75.1351888,39.9883801,4.5,1,5
sDaBm5V1VQMOPfCm76turg,Applebee's Grill + Bar,"701 Cathedral Rd, Andorra Shopping Center, Unit 15",PA,Philadelphia,19128,"American (Traditional), Bars, Nightlife, American (New), Restaurants, Sports Bars, Burgers, Steakhouses",-75.23814,40.063437,2.5,1,70
SDL247FlOnScJfuNjZESxg,Twenty Manning,261 S 20th St,PA,Philadelphia,19103,"Restaurants, American (New), Desserts, Middle Eastern, Asian Fusion, Cocktail Bars, Bars, Nightlife, Food",-75.1740323,39.9486084,3.5,1,439
sdWuLh-auc0nC2Jy6_26AQ,The Black Sheep Pub & Restaurant,247 S 17th St,PA,Philadelphia,19103,"Bars, Pubs, Irish Pub, Nightlife, Sports Bars, Restaurants, American (New)",-75.1692901,39.9484223,3.5,1,349
sgDw5vVkx7HLRoIdyO8OLw,Sawtown Tavern,4717-19 Princeton Ave,PA,Philadelphia,19135,"American (Traditional), Bars, Restaurants, Nightlife",-75.0383652002,40.0278013385,4,0,11
SGi8AJhR8iS-LsQwcMOAVA,Eulogy Belgian Tavern,136 Chestnut St,PA,Philadelphia,19106,"Food, Belgian, Fish & Chips, Nightlife, Beer, Wine & Spirits, Food Delivery Services, Bars, Restaurants",-75.1438970408,39.9483817004,4,0,691
sHMDEnakjYpAtsAWLr-GsQ,Big Charlie's Saloon,11TH St McKean St,PA,Philadelphia,19148,"Dive Bars, Nightlife, Bars",-75.1640190527,39.9249816447,4,1,17
SIoCIxjn4jLt2O-4DajWJw,Mac's Tavern,226 Market St,PA,Philadelphia,19106,"Nightlife, Restaurants, American (New), Bars, Pubs",-75.144739,39.949794,3.5,1,457
sJJD7XjnQOffr-iCrbxvdA,Hop Angel Brauhaus,7980 Oxford Ave,PA,Philadelphia,19111,"Nightlife, German, Pubs, Bars, Restaurants",-75.0854109,40.0770311,3.5,0,151
sJz1nAmdlu8OodhvZCUooA,T Hogan's Pub,5109 Rochelle Ave,PA,Philadelphia,19128,"Pubs, Nightlife, Restaurants, Bars",-75.2104326,40.017157,4,0,16
SO8kTCSO5dP5KyaX1JHDiA,Minute Suites,Terminal A-B Link,PA,Philadelphia,19153,"Travel Services, Airports, Rest Stops, Airport Lounges, Hotels & Travel, Hotels, Event Planning & Services, Bars, Nightlife",-75.235748291,39.8789176098,4,1,72
SPWyzJPFP2TT7x0BsqaBqQ,Chenango Restaurant & Bar,1031 Germantown Ave,PA,Philadelphia,19123,"Barbeque, Bars, Nightlife, Restaurants",-75.1386733,39.9664073,2,0,10
SRNtE5JoaagLXxR7IoY8FQ,Daly's Irish Pub,4201 Comly St,PA,Philadelphia,19135,"Cocktail Bars, Dive Bars, Irish Pub, Sports Bars, Beer, Wine & Spirits, Pubs, Food, Nightlife, Bars, Karaoke",-75.0634400847,40.0226203032,3.5,1,25
SruGlT3aLDyqDN3uDR2CMw,Pistola's Del Sur,1934 E Passyunk Ave,PA,Philadelphia,19148,"Nightlife, Bars, Mexican, Restaurants, Beer Bar, Breakfast & Brunch, Desserts, Food",-75.1683752239,39.9258883014,4,1,121
SSoN6EHMxzrdQfwf9T74jw,The Tavern Restaurant,243 S Camac St,PA,Philadelphia,19107,"Restaurants, Nightlife, American (Traditional), Bars, Burgers, Cocktail Bars, American (New)",-75.1616774,39.9473333,4,1,84
SsvsXv1rtb9YWDXbvQt3wA,3rd & Girard,1176 N 3rd St,PA,Philadelphia,19123,"Bars, Music Venues, Nightlife, Dive Bars, Arts & Entertainment",-75.1418317,39.969463,3,0,8
sTPueJEwcRDj7ZJmG7okYA,Jim's South St,400 S St,PA,Philadelphia,19147,"Bars, Restaurants, Pizza, Cheesesteaks, Italian, Beer Bar, American (Traditional), Local Flavor, Nightlife, Sandwiches",-75.149272,39.941498,3.5,1,2769
suu00nBOfDsTOjSm_WtV8A,Malooga,134 Chestnut St,PA,Philadelphia,19106,"Seafood, Mediterranean, Breakfast & Brunch, Hookah Bars, Salad, Arabic, Chicken Shop, Restaurants, Nightlife, Bars",-75.1438236,39.9482947,5,1,10
sV6up2rehuTegmfo3uYUtA,City Winery - Philadelphia,990 Filbert St,PA,Philadelphia,19107,"Music Venues, American (Traditional), Venues & Event Spaces, Wineries, Arts & Entertainment, Nightlife, Restaurants, Event Planning & Services, Bars, Wine Bars, American (New), Food",-75.1562439278,39.952533,2.5,1,149
svqHsPiOz2aFvgQxBciLXg,Rum Bar,2005 Walnut St,PA,Philadelphia,19103,"Bars, Caribbean, Restaurants, Nightlife",-75.17399,39.950795,3.5,0,182
SX8nc0jRY2zNF0uAWMCosA,Dooey's Road,2636 E Ann St,PA,Philadelphia,19134,"Restaurants, Food, Nightlife, Bars, Beer, Wine & Spirits",-75.1090849,39.981656,3.5,0,17
Sxq7qfoanpOcFugTwDGATw,Rarest,834 Chestnut St,PA,Philadelphia,19107,"Nightlife, Restaurants, Bars, American (New)",-75.1551425,39.949365,4,0,31
sy7ADvpBA7SfHwbY-Y_5gw,Valanni,1229 Spruce St,PA,Philadelphia,19107,"American (New), Nightlife, Greek, Cocktail Bars, Bars, Mediterranean, Restaurants, Pizza, Tapas Bars, Latin American, Tapas/Small Plates, Lounges",-75.1622221,39.9467941,4,0,900
SyrELEDXKWjuBM6Pekx9Fw,The Irish Pol,45 S 3rd St,PA,Philadelphia,19106,"Nightlife, Pubs, Bars",-75.1457269,39.948996,4,0,124
T_6e0SgNuKotySgVS8O1UQ,Fond,1537 S 11th St,PA,Philadelphia,19147,"American (New), Bars, Seafood, Restaurants, Nightlife",-75.162953,39.9298755856,4.5,0,365
T_GeXNYY_zO0WpJzBxQj4w,LeBus East Falls,4201 Ridge Ave,PA,Philadelphia,19129,"Nightlife, Beer Bar, Burgers, Breakfast & Brunch, American (Traditional), Restaurants, Bars, Seafood",-75.1937016472,40.0088924745,3.5,1,208
T-W7Zn6hd3ChwseyccgZDg,Baril,267 S 19th St,PA,Philadelphia,19103,"Wine Bars, French, Nightlife, Bars, American (New), Restaurants",-75.1726286252,39.948253075,3.5,0,25
t2KQa1plnfMoA_LOgBrUGA,Loco Pez,700 S 20th St,PA,Philadelphia,19146,"Bars, Mexican, Restaurants, Nightlife",-75.1754572615,39.9438958071,4,1,71
t3PkHzVTvPA8qRxKe9TIkQ,Booker's Restaurant and Bar,5021 Baltimore Ave,PA,Philadelphia,19143,"Bars, Event Planning & Services, Nightlife, Salad, American (Traditional), Tapas/Small Plates, Venues & Event Spaces, Breakfast & Brunch, Restaurants, American (New)",-75.2242388,39.948041,3.5,1,295
T3tiN6g7G2XUoDjRv3d8Cw,Irwin's,800 Mifflin St,PA,Philadelphia,19148,"Tapas/Small Plates, Cocktail Bars, Nightlife, Restaurants, Mediterranean, Bars",-75.1600137,39.925195,4,1,113
t3yrFZ2bCBhWrY8c1zM9CQ,Sto's Bar & Restaurant,236 Market St,PA,Philadelphia,19106,"Arts & Entertainment, Bars, Eatertainment, Restaurants, American (New), Nightlife",-75.1446980851,39.9500081317,3.5,1,127
t4nMLWojFFBbWVgO88DwPQ,Bamboo Bar,927 North Delaware Ave,PA,Philadelphia,19123,"Nightlife, Bars",-75.1353987,39.9631185,2,1,28
t8xJ1hwM41vYwe7LxIyqaw,Sally,2229 Spruce St,PA,Philadelphia,19103,"Wine Bars, Pizza, Nightlife, Tapas/Small Plates, Bars, Beverage Store, Food, Restaurants",-75.1788794249,39.9488774598,4.5,1,37
T98nJU1RgjJfRJmJv4cOaA,La Lagosta,901 E Cayuga St,PA,Philadelphia,19124,"Nightlife, Portuguese, Iberian, Seafood, Food, Spanish, Bars, American (Traditional), Restaurants",-75.1090421,40.0150652,3.5,1,8
tBVvxMrMnfu_CZctVdK1Bw,Bar Noir,112 S 18th St,PA,Philadelphia,19103,"Bars, Dive Bars, Nightlife",-75.170682,39.951299,3,0,10
TCROPjxfzCZzrQjqLqstSg,Red Cup Cafe & Hookah Lounge,400 Fairmount Ave,PA,Philadelphia,19123,"Coffee & Tea, Hookah Bars, Nightlife, Bars, Food, Restaurants, Cafes",-75.1447479799,39.9625769974,4,0,57
tCX_WQZSUgfzL5eXjTqmbA,Casper's Place,3510 Cottman Ave,PA,Philadelphia,19149,"Bars, Nightlife",-75.0423481,40.0373492,1,1,9
TcxygVM59WZrP11nlIMIOg,Robert's Twi-Lite Lounge,700 S 20th St,PA,Philadelphia,19146,"Bars, Jazz & Blues, Arts & Entertainment, Nightlife",-75.1754597,39.9438788,4.5,0,24
TdrNka-oPWf4B-jN9rKltw,Bok Bar,800 Mifflin St,PA,Philadelphia,19148,"Wine Bars, Bars, Beer Bar, Filipino, Vietnamese, Mexican, Nightlife, Mediterranean, Restaurants, Tacos, Lounges, Kebab, Falafel",-75.159212,39.9255095,4,1,255
TeiGh076CLVLrB-9tQguNQ,Lyrics Lounge,6527 Roosevelt Blvd,PA,Philadelphia,19149,"Bars, Lounges, Nightlife, Dance Clubs",-75.0664421,40.0349663,4.5,1,10
tERZrYIfe-nEFGKwVH9Xvg,Makumba,4501 Castor Ave,PA,Philadelphia,19124,"Hookah Bars, Lounges, Dance Clubs, Bars, Music Venues, Arts & Entertainment, Nightlife",-75.096383,40.0162496,4,1,7
tf2nzjkP8XGIeU-lg767XA,Tredici Enoteca,114 S 13th St,PA,Philadelphia,19107,"Mediterranean, Restaurants, Wine Bars, Bars, Nightlife, Italian",-75.1620581,39.9498038,4.5,0,356
TFnGJlA5l_HDdzGDkNTdTA,Smiths Restaurant and Bar,"39 S 19th St, Ste 41",PA,Philadelphia,19103,"American (New), Bars, Nightlife, Lounges, Restaurants",-75.1716919961,39.9522486027,3,1,235
TfRyyMfqDxtC1KA1jLkmvg,NEST Center City,1301 Locust St,PA,Philadelphia,19107,"Lounges, Venues & Event Spaces, Nightlife, Local Services, Arts & Entertainment, Event Planning & Services, Toy Stores, Day Camps, Specialty Schools, Parenting Classes, Fashion, Preschools, Party & Event Planning, Bars, Hair Salons, Shopping, Active Life, Kids Activities, Children's Clothing, Playgrounds, Special Education, Education, Baby Gear & Furniture, Local Flavor, Beauty & Spas, Child Care & Day Care",-75.1616468,39.9480439,4,1,70
TIKewA9tWdkS2GBfSkzRHA,Mahogany On Walnut,1524 Walnut St,PA,Philadelphia,19102,"Tobacco Shops, Bars, Shopping, Lounges, Nightlife",-75.1671903,39.9493317,4.5,0,56
tIrRQBpPou-WfYc0XkLVfA,Sueno,114 S 12th St,PA,Philadelphia,19107,"Cocktail Bars, Nightlife, Restaurants, Mexican, Bars",-75.1604325,39.9498246,3.5,1,73
TkaYCVuCOTjj5zAHiE5Gdw,Buckminster's,1200 S 21 St,PA,Philadelphia,19146,"Sandwiches, Breakfast & Brunch, Modern European, Fast Food, Nightlife, American (New), Restaurants, Cocktail Bars, Bars",-75.178826116,39.9375400169,4,0,42
tKL_MbA8s_ZeU4RV5m-0QQ,Ali Baba Cafe & Hookah Bar,7704 Castor Ave,PA,Philadelphia,19152,"Nightlife, Bars, Food, Coffee & Tea, Hookah Bars",-75.0602779,40.057756,3.5,1,9
tl5dthD9F3vGCww-N9kSVA,Harvest Seasonal Grill & Wine Bar - Philadelphia,200 S 40th St,PA,Philadelphia,19104,"Wine Bars, Bars, American (New), Restaurants, Vegetarian, Nightlife, Breakfast & Brunch",-75.2028741528,39.9539370699,3,0,269
tmroquufdrXXwFx1qiXNuA,Cafe Liz,5437 N Lawrence St,PA,Philadelphia,19120,"Iberian, Nightlife, Restaurants, Bars, Portuguese",-75.1298054,40.0342467,4.5,1,26
tngXF4K4cojGHn-4PUpBLQ,Tango,1021 Arch St,PA,Philadelphia,19107,"Szechuan, Bars, Lounges, Nightlife, Restaurants, Sushi Bars, Chinese, Karaoke",-75.157184,39.954001,3,1,167
TnPYPIDubOiO6ntG7f0r5w,Red Brick Craft Distillery,2628 Martha St,PA,Philadelphia,19125,"Food, Cocktail Bars, Bars, Nightlife, Beer, Wine & Spirits, Distilleries, Breweries",-75.1224542,39.9846878,4.5,1,18
TonEJAE3BIpui1qLvcmVCQ,Pizza Bar,1001 N 2nd St,PA,Philadelphia,19123,"Nightlife, Pizza, Restaurants, Beer, Wine & Spirits, Bars, Food",-75.1401308,39.9667352,3.5,0,12
tOOVfgPDKtt-YauqIIUx4g,Binchō,228 South St,PA,Philadelphia,19147,"Sushi Bars, Bars, Restaurants, Japanese, Tapas/Small Plates, Chinese, Nightlife, Barbeque",-75.1468728,39.9412059,4.5,0,32
ToXXzuswqzq1gRq1wbFdiQ,Philadium Tavern,1631 Packer Ave,PA,Philadelphia,19145,"Sandwiches, American (Traditional), Bars, Restaurants, Sports Bars, Nightlife",-75.1763593,39.9125772,4.5,0,35
Tozj3jTcnclmQKlNViY7SA,Volvér,300 S Broad St,PA,Philadelphia,19102,"Tapas/Small Plates, Diners, Bars, Restaurants, Nightlife, American (New)",-75.165297,39.9467935,3.5,1,156
TozkPEh-xhts3qfVeRFeRg,Bad Brother,726 N 24th St,PA,Philadelphia,19130,"Beer Bar, Nightlife, Restaurants, American (Traditional), Burgers, Bars, American (New)",-75.176888,39.968629,5,1,97
tpzUj0tZ7AjufGG2He3ePQ,The Wine Garden,5019 Baltimore Ave,PA,Philadelphia,19143,"Wine Bars, Bars, Nightlife",-75.2242355794,39.948052393,4.5,1,22
tQKqrLs16Xi-lFrd3_CBAQ,JL Sullivan's Speakeasy,"Bellevue Bldg, 200 S Broad St",PA,Philadelphia,19102,"Restaurants, Nightlife, Tapas Bars, Lounges, Sports Bars, Bars",-75.164482,39.949028,2.5,0,14
tqUQHX7gsWK2d2rsUuUUMw,Tria Wine Room,"The Left Bank, 3131 Walnut St",PA,Philadelphia,19104,"Bars, Wine Bars, Restaurants, Cafes, Nightlife",-75.1869058,39.9529405,4,0,86
TrjdAJMdOVaSZcVxpM7qxw,Cocos,112 S 8th St,PA,Philadelphia,19107,"Restaurants, Pubs, Nightlife, American (New), Bars",-75.154315,39.949104,3.5,0,54
tVDGkK9AVU0ad-24Phrahg,Alhambra Cafe,609 S 3rd St,PA,Philadelphia,19147,"Nightlife, Food, Hookah Bars, Juice Bars & Smoothies, Salad, Bars, Coffee & Tea, Middle Eastern, Restaurants",-75.1474328,39.941086,3,0,54
TVoTCkZukwXQx8n8kARIMA,Spiked Sports Lounge and Grill,7016-18 Frankford Ave,PA,Philadelphia,19135,"Bars, Nightlife, American (Traditional), Restaurants, Sports Bars",-75.0463868,40.034118,2,1,8
TwKeUEsAjJz-pTHTg14agw,Callahan's Grille,2615 South St,PA,Philadelphia,19146,"Bars, Pubs, Restaurants, American (Traditional), Nightlife",-75.1837898,39.9460707,4,1,36
TxVzPVEasZKTevlcNIxENw,Tank Bar,261 S 21st St,PA,Philadelphia,19176,"Lounges, Nightlife, Bars",-75.1759463,39.9489134,3.5,0,22
tYn8hGpZiRgJ8cP2FcI_YQ,City Tap House,100 N18th St,PA,Philadelphia,19103,"Food, Restaurants, Bars, Nightlife, American (New), Beer, Wine & Spirits, Gastropubs",-75.1698437,39.9557454576,4,1,508
Tz10h4z2J6j2V9gD2fgGKA,La Casa Di Lucias,14425 Bustleton Ave,PA,Philadelphia,19116,"Restaurants, Ethnic Food, Italian, Food, Specialty Food, Pizza, Event Planning & Services, Caterers, Bars, Nightlife",-75.0108678,40.132395,3.5,1,42
tz5rytGzU6DsZpHUxTRhUw,Milkboy,401 South St,PA,Philadelphia,19147,"Bars, Venues & Event Spaces, Event Planning & Services, Music Venues, Party & Event Planning, Nightlife, Arts & Entertainment, Cocktail Bars, Beer Bar, Sandwiches, Restaurants",-75.1492966,39.9417193,3.5,1,108
tzVLTQNUtiCAxUZmEuF0vQ,1 Tippling Place,2006 Chestnut St,PA,Philadelphia,19103,"Bars, Nightlife, Lounges, Cocktail Bars",-75.173882,39.951859,4,1,310
U_2SVhHWL3yp5SnV3yD6Hw,Five Spot,1 S Bank St,PA,Philadelphia,19106,"Nightlife, Dance Clubs, Music Venues, Lounges, Restaurants, Arts & Entertainment, Bars",-75.1448315,39.9496538,4,0,10
u0NAXvm0bzES97r9IdF4Qg,Bump,1234 Locust St,PA,Philadelphia,19107,"Nightlife, Gay Bars, Bars, Tapas Bars, Restaurants, Lounges, American (New)",-75.162146,39.9477815,3.5,0,38
U3L1vOwZwrqTyBDPxiyIJQ,Rubb,4311 Main St,PA,Philadelphia,19127,"Comfort Food, Bars, Restaurants, Barbeque, Gastropubs, Nightlife, Cocktail Bars",-75.2221742,40.0250895,4,0,74
U50T86i8wyNWGWxsP7GIRw,Chili's,2451 W Cheltenham Ave,PA,Philadelphia,19150,"Bars, Restaurants, Tex-Mex, American (Traditional), Nightlife",-75.1579621104,40.074768681,1.5,1,92
U5Xuk0e2GZ4TSV_km6__ig,Garden Court Eatery & Beer,4725 Pine St,PA,Philadelphia,19143,"Nightlife, Restaurants, Convenience Stores, Delis, Food, Beer Bar, Sandwiches, Bars, Beer, Wine & Spirits",-75.2177652,39.9526669,3.5,1,31
u6r5eXG_-Bod_aXVprI09Q,Marathon,200 S 40th St,PA,Philadelphia,19195,"Breakfast & Brunch, Lounges, Bars, Nightlife, Restaurants, Dance Clubs",-75.2027651,39.9538635,2.5,0,54
u7cZUEGK6iJP2gvI22xY2A,Memphis Taproom,2331 E Cumberland St,PA,Philadelphia,19125,"Bars, Restaurants, American (New), Beer Bar, Pubs, Nightlife",-75.1230344,39.9803676,4,1,721
U890G5oU74Dz5dOWZUL3OA,Talk,2121 Walnut St,PA,Philadelphia,19103,"Nightlife, Bars, American (New), Cocktail Bars, Restaurants",-75.1765402,39.9510946,4,0,32
U9BNibUtLnp8v9jBMPvLhA,Chickie’s and Pete’s,"8000 Essington Ave, Terminal C, Philadelphia Airport",PA,Philadelphia,19153,"Food, Restaurants, Bars, Chicken Wings, Sports Bars, Nightlife, Specialty Food, American (Traditional), Seafood",-75.252014,39.87273,2.5,1,10
u9XTeDl_If4U5Eixl6ys7g,The Foodery,837 N 2nd St,PA,Philadelphia,19123,"Nightlife, Food, Delis, Bars, Beer, Wine & Spirits, Restaurants",-75.1405212045,39.9639423223,4,1,160
u9ZKz1sVVkLr0qTjj3B1mQ,Grubhouse,"Bourse Food Hall, 111 S Independence Mall E",PA,Philadelphia,19106,"Bars, Nightlife, Beer Bar, Restaurants, Breakfast & Brunch, Sandwiches, Waffles, Burgers",-75.1480623,39.9497563,4,1,49
uAJ_rq4ZQUgERalFBO_zlQ,Olive Garden Italian Restaurant,9280 Roosevelt Blvd,PA,Philadelphia,19115,"Restaurants, Bars, Nightlife, Soup, Italian, Salad, Wine Bars",-75.032031,40.078537,3,1,138
UDZYeNX7IJeKrYJjagK4_g,The Boyler Room,328 South St,PA,Philadelphia,19147,"American (New), American (Traditional), Restaurants, Irish, Pubs, Sandwiches, Bars, Nightlife",-75.1485359,39.9413769,4,0,55
uE_39C9Mi51XfZv68M253g,Ashton Cigar Bar,"1522 Walnut St, Fl 2",PA,Philadelphia,19102,"Whiskey Bars, Cocktail Bars, Shopping, Nightlife, Vape Shops, Bars, Tobacco Shops",-75.167122,39.949424,3.5,1,222
Ue4AxfCmx6RgFxsr2AqjJA,Tribe Cafe,2310 N Broad St,PA,Philadelphia,19132,"Middle Eastern, Food, Restaurants, Falafel, Coffee & Tea, Nightlife, American (Traditional), Bars, Desserts, Hookah Bars, Halal, Mediterranean",-75.1561849,39.988268,3,1,23
uGBDL0PeAmUjxjZRtR_hUA,Towey's Tavern,7829 Germantown Ave,PA,Philadelphia,19118,"Bars, Nightlife",-75.1992541,40.0694934,3.5,0,11
uHtdM9fh6h4F0Ly3X3ez0Q,Oloroso,1121 Walnut St,PA,Philadelphia,19107,"Nightlife, Restaurants, Bars, Spanish",-75.1599725336,39.9490799981,4,1,186
UiuYQTP-oxhEd01qpjQszw,Campbell's Place,8337 Germantown Ave,PA,Philadelphia,19118,"Bars, American (New), American (Traditional), Restaurants, Lounges, Nightlife",-75.2044998,40.0751627,3.5,1,173
UIyDw8OqB17EkI2p3m7-EQ,Burg's Hideaway Lounge,1200 S 21st St,PA,Philadelphia,19146,"Bars, Restaurants, Chicken Wings, Burgers, Nightlife",-75.178827,39.9375354,4.5,0,108
uJxUDvRd89bHePJOD0-n3g,Cicala at the Divine Lorraine,699 N Broad St,PA,Philadelphia,19123,"Italian, Breakfast & Brunch, Restaurants, Wine Bars, Nightlife, Bars",-75.160056,39.9666803,4,1,65
uJZgom8HpK74xz8IojpT0A,Pizzeria Beddia,1313 North Lee St,PA,Philadelphia,19122,"Italian, Specialty Food, Pizza, Food, Restaurants, Nightlife, Bars, Juice Bars & Smoothies",-75.134989433,39.970799,4,1,625
